phrase,intent,parameters
помоги выбрать маршрут через центр города,nav_start,"{""destination"": ""центр города""}"
добавь направление к офису,nav_start,"{""destination"": ""офис""}"
сохрани маршрут через парк,nav_start,"{""destination"": ""парк""}"
поставь дисплей в тёмный режим,chitchat,
поставь окно на 40 процентов,window_set,"{""level"": 40}"
помоги забыть шум за окном,chitchat,
уменьши громкость на три деления,volume_change,"{""steps"": 3, ""direction"": ""down""}"
настрой FM-радио на частоту,radio_set,"{""band"": ""FM""}"
выключи все звуки,volume_mute_set,
пункт назначения — супермаркет,nav_start,"{""destination"": ""супермаркет""}"
Опусти переднее окно чуть вниз,window_set,
Опусти левое окно наполовину,window_set,
Установи температуру 22 градуса в салоне,ac_set,"{""temperature"": 22}"
Выключи климатическую установку,ac_off,
Отключи кондиционер в салоне,ac_off,
Выключи систему климат-контроля,ac_off,
Переключи режим Auto,ac_mode_set,"{""mode"": ""auto""}"
Выбери режим Cool,ac_mode_set,"{""mode"": ""cool""}"
Сделай режим Auto,ac_mode_set,"{""mode"": ""auto""}"
Установи скорость вентилятора на 1,ac_fan_set,"{""fan_speed"": 1}"
Увеличь вентилятор до 2,ac_fan_set,"{""fan_speed"": 2}"
Уменьши скорость вентилятора до 4,ac_fan_set,"{""fan_speed"": 4}"
Установи вентиляцию сиденья водителя на 2,seat_vent_set,"{""seat"": ""driver"", ""level"": 2}"
Разморозку салона включи,defrost_set,
Подними люк,sunroof_set,
Начни воспроизведение музыки,play_music,
Включи трек сейчас,play_music,
Следующий трек включи,next_track,
Вернись к прошлому треку,previous_track,
Подвинь регулятор громкости вверх на 5,volume_change,"{""delta"": 5}"
Увеличь громкость на 3,volume_change,"{""delta"": 3}"
Поставь громкость 15,volume_set,"{""volume"": 15}"
Включи режим молчания,volume_mute_set,"{""muted"": true}"
Переключи источник на Apple CarPlay,media_source_set,"{""source"": ""carplay""}"
Включи климат на прохладу,ac_set,
Установи режим авто в салоне,ac_mode_set,
Переключи на станцию 92.5,radio_set_station,"{""station"": ""92.5""}"
Уменьши скорость дворников до средней,wipers_set,
Включи обдув сиденья справа,seat_vent_set,
Открой люк на крыше до конца,sunroof_set,
Закрой люк на крыше полностью,sunroof_close,
"Навигатор, найди маршрут к дому",nav_start,
Дай направление к аэропорту,nav_start,
Отменить маршрут к парковке,nav_cancel,
Установи режим ближнего света,high_beam_set,
Включи дворники на полную скорость,wipers_set,
Переключи радиостанцию на рок,radio_set,
Сохранить станцию 101.1,radio_set_station,"{""station"": ""101.1""}"
Есть ли задержка на пути,chitchat,
Подскажи объезд вокруг пробки,chitchat,
"Скажи, сколько километров до цели",chitchat,
Срочно сверни на ближайший поворот,nav_start,
Найди кратчайший путь домой,nav_start,
Дай направление до офиса,nav_start,
Как идёт дорога в реальном времени,chitchat,
Установи громкость на комфорт,volume_set,
Увеличь приток воздуха,ac_fan_set,
Покажи маршрут к паркингу,nav_start,
Открой навигацию,nav_start,
Включи дворники в автомат,wipers_set,
Подогрей пассажирское сиденье,seat_heater_set,
Включи вентиляцию сидений по кругу,seat_vent_set,
Включи стеклоочистители на автомат,wipers_set,
"Сделай музыку потише, пожалуйста",volume_change,
Сделай паузу радиопередаче,media_pause,
Запомни мою любимую станцию,radio_set_station,
Назови ближайшую заправку,nav_start,
Включи дефрост стекол,defrost_set,
Включи обогрев сиденья справа,seat_heater_set,
Установи температуру в салоне,ac_set,
Открой передние окна,window_set,
Закрой передние окна,window_set,
Воспроизведи музыку с телефона,play_music,
Укажи маршрут до офиса,nav_start,
Какая дорога быстрее до парка?,chitchat,
Посоветуй маршрут через центр,chitchat,
"Подскажи, есть ли пробки на трассе",chitchat,
Сформируй плейлист под настроение,play_music,
Добавь в очередь следующий трек,next_track,
Поставь громкость на середину,volume_set,
Увеличь температуру на один градус,ac_set,
Установи авто режим климат-контроля,ac_mode_set,
Позиционируй солнцезащитный экран в открытое положение,sunroof_set,
Закрой солнцезащитный экран,sunroof_close,
Начни поиск альтернативного маршрута,nav_start,
Голосовой набор номера,call_start,
Сохранить контакт для быстрого набора,chitchat,
Переключи режим вождения на экономичный,ac_mode_set,
включи станцию Маяк,radio_set_station,"{""station"": ""Маяк""}"
сменить станцию радиоприемника,radio_set_station,
поставь режим обогрева сидений водителя,seat_heater_set,"{""seat"": ""driver"", ""state"": ""on""}"
покажи источник музыки,media_source_set,"{""source"": ""bluetooth""}"
переключи станцию на Retro FM,radio_set_station,"{""station"": ""Retro FM""}"
выберите станцию Радио Дача,radio_set_station,"{""station"": ""Радио Дача""}"
останови воспроизведение музыки,stop_music,
поменяй дворники на средний режим,wipers_set,"{""level"": ""medium""}"
включи режим ночной в климате,ac_mode_set,"{""mode"": ""night""}"
включи автоматическую регулировку климата,ac_mode_set,"{""mode"": ""auto""}"
Выстави климат на 20 градусов,ac_set,"{""temperature"": 20, ""unit"": ""C""}"
Температура салона 24 градуса,ac_set,"{""temperature"": 24, ""unit"": ""C""}"
Поддержи 21 градус в климате,ac_set,"{""temperature"": 21, ""unit"": ""C""}"
Установи 23 градуса для кондиционера,ac_set,"{""temperature"": 23, ""unit"": ""C""}"
Авто режим вентилятора,ac_mode_set,"{""mode"": ""auto""}"
Уменьши скорость вентилятора до 1,ac_fan_set,"{""fan_speed"": 1}"
Включи авторазморозку стекол,defrost_set,"{""mode"": ""auto""}"
Разморозить стекло по умолчанию,defrost_set,"{""preset"": ""default""}"
Раздвинь крышу вверх,sunroof_set,
Включи открытие крыши,sunroof_set,
Сверни крышу обратно,sunroof_close,
Закрой крышу полностью,sunroof_close,
Открой заднее пассажирское окно,window_set,"{""window"": ""rear_passenger"", ""position"": ""down""}"
Подними водительское окно,window_set,"{""window"": ""driver"", ""position"": ""up""}"
Установи подогрев водителя на уровень 3,seat_heater_set,"{""seat"": ""driver"", ""level"": 3, ""type"": ""heater""}"
Установи подогрев переднего правого сиденья на максимум,seat_heater_set,"{""seat"": ""front_right"", ""level"": ""max"", ""type"": ""heater""}"
Установи вентиляцию сиденья пассажира на средний режим,seat_vent_set,"{""seat"": ""passenger"", ""ventilation"": ""mid""}"
Отключи вентиляцию сидений,seat_vent_set,"{""ventilation"": ""off"", ""scope"": ""all""}"
Установи вентиляцию сидений на максимум,seat_vent_set,"{""seat"": ""driver"", ""ventilation"": ""high""}"
Установи авто режим дворников,wipers_set,"{""mode"": ""auto""}"
Установи дневной режим освещения,headlights_set,"{""mode"": ""day""}"
Начни маршрут до офиса,nav_start,"{""destination"": ""office""}"
Начни звонок Александре,call_start,"{""contact"": ""Alexander""}"
Начни проигрывать музыку,play_music,
установи кондиционер на 24 градуса,ac_set,"{""temperature"": 24}"
переключи режим кондиционера на холод,ac_mode_set,"{""mode"": ""cool""}"
медленный режим вентилятора в кондиционере,ac_fan_set,"{""fan_speed"": ""low""}"
подогрев сиденья водителя высокий,seat_heater_set,"{""seat"": ""driver"", ""level"": 2}"
подогрев сиденья пассажира средний,seat_heater_set,"{""seat"": ""passenger"", ""level"": 2}"
включи вентиляцию сиденья водителя на максимум,seat_vent_set,"{""seat"": ""driver"", ""level"": ""high""}"
вентиляция сиденья пассажира средняя,seat_vent_set,"{""seat"": ""passenger"", ""level"": ""medium""}"
прибавь громкость на семь,volume_change,"{""delta"": 7}"
выберите источник Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
включи повтор песен,media_repeat_set,"{""mode"": ""repeat_all""}"
переключись на станцию 97.6,radio_set_station,"{""station"": ""97.6""}"
настрой маршрут до дома,nav_start,"{""destination"": ""дом""}"
включи дождевой датчик,rain_set,"{""sensor"": ""on""}"
включи подогрев руля на средней мощности,wheel_heater_set,"{""level"": ""medium""}"
включи подогрев руля на минимуме,wheel_heater_set,"{""level"": ""low""}"
проклади маршрут через центр города,nav_start,"{""destination"": ""центр города""}"
укажи направление в центр,nav_start,"{""destination"": ""центр""}"
переключи на станцию 88.1,radio_set_station,"{""station"": ""88.1""}"
выбери плейлист джаз,media_source_set,"{""source"": ""playlist_jazz""}"
переключи на станцию 101.7,radio_set_station,"{""station"": ""101.7""}"
установи паузу треку,media_pause,
включи повтор песни один раз,media_repeat_set,"{""mode"": ""repeat_one""}"
радиостанция 90.5,radio_set_station,"{""station"": ""90.5""}"
проложи маршрут до парка,nav_start,"{""destination"": ""парк""}"
покажи маршрут до вокзала,nav_start,"{""destination"": ""вокзал""}"
переключи на станцию 99.9,radio_set_station,"{""station"": ""99.9""}"
активируй климат-контроль Auto,ac_mode_set,"{""mode"": ""auto""}"
поставь песню на повторе,media_repeat_set,"{""mode"": ""repeat_all""}"
переключись на волну 105.9,radio_set_station,"{""station"": ""105.9""}"
"Сделай тише, пассажир спит",volume_change,
Настрой радиостанцию на 98.4,radio_set_station,"{""station"": ""98.4""}"
Установи температуру в салоне 23 градуса,ac_set,"{""temperature"": 23}"
Установи температуру в салоне 19 градусов,ac_set,"{""temperature"": 19}"
Снизь громкость до половины,volume_change,
Какая дорога впереди?,chitchat,
Сделай тишину в машине,volume_mute_set,"{""muted"": true}"
Включи случайную сортировку треков,media_shuffle_set,
Настрой радиостанцию на 107.5,radio_set_station,"{""station"": ""107.5""}"
Переключи источник на FM,media_source_set,"{""source"": ""fm""}"
Установи режим обдува на лицо и ноги,ac_mode_set,"{""mode"": ""face_and_feet""}"
Настрой маршрут в парк,nav_start,"{""destination"": ""парк""}"
Расскажи текущее состояние погоды,chitchat,
"Не шумите, я хочу тишину",volume_mute_set,"{""muted"": true}"
Отключи звук полностью,volume_mute_set,"{""muted"": true}"
Пусть дорога бережёт мой слух,chitchat,
Включи вечернюю музыку,play_music,
Громкость увеличить,volume_change,
Переключи на радиостанцию 101.4,radio_set_station,"{""station"": ""101.4""}"
Переключи на радиостанцию 103.1,radio_set_station,"{""station"": ""103.1""}"
Отменяй маршрут,nav_cancel,
Установи подогрев сидений на максимум,seat_heater_set,"{""seat"": ""driver"", ""level"": 5}"
Настрой климат на прохладу,ac_mode_set,"{""mode"": ""cool""}"
Установи кондиционер на максимум,ac_set,"{""level"": 100}"
Включи вентиляцию сидений пассажира на максимум,seat_vent_set,"{""seat"": ""front_passenger"", ""level"": 2}"
Переключи радиостанцию на 87.8,radio_set_station,"{""station"": ""87.8""}"
Выбери Bluetooth как источник воспроизведения,media_source_set,"{""source"": ""bluetooth""}"
Переключись на USB как источник,media_source_set,"{""source"": ""usb""}"
Включи случайное перемешивание треков,media_shuffle_set,
Включи навигацию к магазину,nav_start,"{""destination"": ""магазин""}"
Навигатор снова путает маршрут,chitchat,
Какой у нас маршрут сейчас,chitchat,
Снег мешает обзору — включи дворники,wipers_set,"{""speed"": ""high""}"
Разговаривай со мной как со водителем,chitchat,
Установи комфортную температуру 22 градуса,ac_set,"{""temp"": 22}"
Включи режим охлаждения салона,ac_mode_set,"{""mode"": ""cool""}"
Слушай подкасты через Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
Переключи радиостанцию на 88.5,radio_set_station,"{""station"": ""88.5""}"
Настрой температуру салона на 24 градуса,ac_set,"{""temp"": 24}"
Пусти песню заново,media_repeat_set,
Установи яркость панели на максимум,chitchat,
Включи голосовой помощник,chitchat,
Навигация подвела — проверь маршрут,chitchat,
Проверь маршрут и скажи направление,chitchat,
Заведи разговор по рации,chitchat,
Согрей салон,ac_set,
Включи радио 101.3,radio_set_station,"{""station"": ""101.3""}"
Переключись на волну 98.7,radio_set_station,"{""station"": ""98.7""}"
Включи радиостанцию 105.6,radio_set_station,"{""station"": ""105.6""}"
Переключись на радиостанцию 99.9,radio_set_station,"{""station"": ""99.9""}"
Поговори с системой о погоде,chitchat,"{""topic"": ""weather""}"
Расплавь лёд на стекле,defrost_set,"{""target"": ""windshield""}"
Установи режим кондера в ручной,ac_mode_set,"{""mode"": ""manual""}"
Установи подогрев сидения водителя на 2,seat_heater_set,"{""seat"": ""driver"", ""level"": 2}"
Включи подогрев сидения пассажира — 1,seat_heater_set,"{""seat"": ""passenger"", ""level"": 1}"
Дай дворники на максимальную скорость,wipers_set,"{""speed"": ""high""}"
Включи дворники на режим дождь,wipers_set,"{""mode"": ""rain""}"
"Пожалуйста, включи дальний свет",high_beam_set,
Настрой радиостанцию на волну 560,radio_set_station,"{""station"": ""560""}"
Включи музыку через Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
Открой навигацию к магазину,nav_start,"{""destination"": ""store""}"
Не отвлекай меня громкими звонками,chitchat,"{""topic"": ""distraction_off""}"
Напомни о бензине,chitchat,"{""topic"": ""fuel""}"
Установи обогрев руля на средний,wheel_heater_set,"{""level"": 2}"
Держи маршрут до магазина,nav_start,"{""destination"": ""store""}"
Проверяй давление в шинах,chitchat,"{""topic"": ""tire_pressure""}"
Займись мониторингом топлива,chitchat,"{""topic"": ""fuel""}"
Подай сигнал о дорожной обстановке,chitchat,"{""topic"": ""traffic_alert""}"
Проверь пробки на трассе,chitchat,"{""topic"": ""traffic""}"
режим циркуляции,ac_mode_set,
разморозь стекла,defrost_set,
быстро закрой люк,sunroof_close,
поставь кондиционер на авто,ac_mode_set,
регулируй обдув,ac_fan_set,
воспроизведи песню,play_music,
установи громкость пятьдесят,volume_set,
поставь радио,radio_set,
установи станцию радио,radio_set_station,
позвони абоненту,call_start,
побеседуй со мной,chitchat,
построй маршрут,nav_start,
построй ближайший маршрут,nav_start,
покажи альтернативный путь,nav_start,
включи голосовые подсказки,nav_start,
подскажи дорогу домой,nav_start,
помоги найти место для стоянки,chitchat,
помоги снять шум в салоне,chitchat,
опусти заднее окно слева,window_set,
включи подогрев сидения,seat_heater_set,
включи вентиляцию сидения,seat_vent_set,
верни к предыдущей дорожке,previous_track,
включи повтор дорожки,media_repeat_set,
переключи радио на станцию 101.2,radio_set_station,"{""station"": ""101.2""}"
построй маршрут до центра города,nav_start,"{""destination"": ""city_center""}"
как поживаешь за рулем?,chitchat,
есть новости за поездку?,chitchat,
поболтаем немного?,chitchat,
помоги выбрать парковочное место,chitchat,
сколько осталось до пункта назначения?,chitchat,
поговорим о погоде,chitchat,
хочешь продолжать поездку?,chitchat,
посоветуй место для парковки,chitchat,
полностью выключи кондиционер,ac_off,
настрой радио на волну 90.1,radio_set_station,"{""station"": ""90.1""}"
запусти навигацию к ближайшей заправке,nav_start,"{""destination"": ""gas_station""}"
построй маршрут до парка,nav_start,"{""destination"": ""park""}"
позвони дочери,call_start,
как долго осталось до дома?,chitchat,
переключи песню на следующую,next_track,
Утро за окном — включи дворники,wipers_set,
На трассе ливень — включи дворники,wipers_set,
Утро слепит солнце — опусти окно,window_set,
Поставь климат на минимальный обдув,ac_mode_set,"{""level"": ""min""}"
Поставь обогрев сиденья спереди,seat_heater_set,"{""seat"": ""front""}"
Включи радио на FM,radio_set,"{""band"": ""fm""}"
Переключи на волну 101.5,radio_set_station,"{""station"": ""101.5""}"
Включи стеклоочистители и дождевой режим,wipers_set,
Увеличь подачу воздуха,ac_fan_set,"{""level"": ""increase""}"
Сделай средний обдув,ac_fan_set,"{""level"": ""mid""}"
Выберите USB как источник,media_source_set,"{""source"": ""usb""}"
Переключи на прошлый трек,previous_track,
Установи громкость на 80,volume_set,"{""level"": 80}"
"Громкость выше, пожалуйста",volume_change,"{""direction"": ""up""}"
Снизь громкость до 40,volume_set,"{""level"": 40}"
Настрой радио на FM-диапазон,radio_set,"{""band"": ""fm""}"
Приведи маршрут к аэропорту,nav_start,"{""destination"": ""аэропорт""}"
Пусть навигация проведет через парковку,nav_start,"{""destination"": ""парковка""}"
Скажи маршрут до магазина,nav_start,"{""destination"": ""магазин""}"
Не включай фары — дождь,headlights_set,"{""state"": ""off""}"
Открой люк сейчас,sunroof_set,"{""state"": ""open""}"
Закрой люк сейчас,sunroof_close,
Сделай дефрост посильнее,defrost_set,"{""level"": ""high""}"
Стартуй навигацию домой ещё раз,nav_start,"{""destination"": ""дом""}"
Ответь на сообщение голосом,chitchat,
Куда ехать? Дай рекомендацию,chitchat,
Проверь погодные условия на трассе,chitchat,
Проверить погодные условия на трассе,chitchat,
volume выключи,volume_mute_set,
volume Decrease quiet,volume_change,"{""direction"": ""down""}"
Сделай заказ на Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
Очисти стеклоотчиститель,wipers_set,
Заведи маршрут до улицы Пушкина,nav_start,"{""destination"": ""улица Пушкина""}"
Сделай паузу в треке,media_pause,
Включи Bluetooth повторно,media_source_set,"{""source"": ""bluetooth""}"
Сделай обогрев сидений для пассажира,seat_heater_set,"{""seat"": ""passenger""}"
Покажи маршрут к клинике,nav_start,"{""destination"": ""клиника""}"
Удали все уведомления голосом,chitchat,
Сделай подсветку приборной панели синей,ac_set,"{""color"": ""blue""}"
Поставь климаты в авто,ac_mode_set,"{""mode"": ""auto""}"
Удали режим дождя,rain_set,"{""state"": ""off""}"
Подними окно правого окна,window_set,"{""window"": ""right""}"
Покажи карту на экране,nav_start,"{""display"": ""map""}"
Включи режим парковки,chitchat,
охлади климат до 18,ac_set,"{""temperature"": 18}"
поставь скорость вентилятора 3,ac_fan_set,"{""fan"": 3}"
регулируй вентилятор на 5,ac_fan_set,"{""fan"": 5}"
погрей сиденье на 3,seat_heater_set,"{""level"": 3}"
охлади сиденье на 2,seat_heater_set,"{""level"": 2}"
переключи на радиостанцию Europa Plus,radio_set_station,"{""station"": ""Europa Plus""}"
откажись от звонка,call_hangup,
увеличь громкость на 6,volume_change,"{""delta"": 6}"
снизь громкость на три,volume_change,"{""delta"": -3}"
выставь громкость на 25,volume_set,"{""volume"": 25}"
верни звук,volume_mute_set,"{""mute"": false}"
радиостанция 101.7 FM,radio_set_station,"{""station"": ""101.7 FM""}"
"ты как, все нормально?",chitchat,
посоветуй музыку,chitchat,
поиграем в угадай песню?,chitchat,
Поставь подогрев стекла,defrost_set,
Приостанови песню,media_pause,
Перемотай на следующую песню,next_track,
Сделай звук тише,volume_mute_set,"{""muted"": true}"
Укажи источник музыки на Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
Настрой радиоприемник,radio_set,
Какие новости?,chitchat,
Выруби звук совсем,volume_mute_set,"{""muted"": true}"
Установи температуру 20,ac_set,"{""temperature"": 20}"
Установи температуру на авто,ac_set,"{""mode"": ""auto""}"
Запусти радио на волне 88.5,radio_set_station,"{""station"": ""88.5""}"
Уменьши громкость до 20,volume_set,"{""level"": 20}"
Установи кондиционер на двадцать два,ac_set,"{""temperature"": 22}"
Снизь обороты вентилятора,ac_fan_set,"{""fan_speed"": ""low""}"
Увеличь силу вентилятора,ac_fan_set,"{""fan_speed"": ""high""}"
Подогрей кресло водителю,seat_heater_set,"{""seat"": ""driver""}"
Открой крышу солнца,sunroof_set,"{""state"": ""open""}"
Закрой солнцезащитную крышу,sunroof_close,"{""state"": ""close""}"
Слушаю плейлист,play_music,
Включи повтор текущей песни,media_repeat_set,"{""mode"": ""song""}"
Сделай случайное перемешивание треков,media_shuffle_set,"{""mode"": ""shuffle""}"
Слушаю радиостанцию 101.5,radio_set_station,"{""station"": ""101.5""}"
Переключись на радио 88.3,radio_set_station,"{""station"": ""88.3""}"
"Навигатор, проложи путь домой",nav_start,"{""destination"": ""home""}"
Пусть маршрут приведет к офису,nav_start,"{""destination"": ""office""}"
Позвони Диме,call_start,"{""contact"": ""Dima""}"
Что за дорога сегодня?,chitchat,
Подскажи дорогу к ближайшей парковке,nav_start,"{""destination"": ""nearest_parking""}"
Найди путь к дому через центр,nav_start,"{""destination"": ""home_via_center""}"
"Понизь громкость, здесь шумно",volume_change,"{""amount"": ""down""}"
Переключись на радиостанцию 107.9,radio_set_station,"{""station"": ""107.9""}"
Наведи маршрут через объезд,nav_start,"{""destination"": ""detour""}"
Найди парковку у стадиона,nav_start,"{""destination"": ""stadium_parking""}"
"Расскажи, чем заняться в пути",chitchat,
"Скажи, как доехать до офиса",nav_start,"{""destination"": ""office""}"
Сделай тише на три децибела,volume_change,"{""amount"": ""-3dB""}"
Установи режим Auto для климата,ac_mode_set,"{""mode"": ""auto""}"
Подключи Bluetooth и начни воспроизведение,media_source_set,"{""source"": ""bluetooth""}"
Открой панорамную крышу на максимум,sunroof_set,"{""state"": ""open_max""}"
Установи передний обогрев на максимум,seat_heater_set,"{""seat"": ""front"", ""level"": ""max""}"
Найди ближайшую парковку возле магазина,nav_start,"{""destination"": ""store_parking_nearby""}"
Слушаю спокойный джаз,play_music,"{""genre"": ""jazz"", ""mode"": ""soft""}"
Переключи на радиостанцию 102.7,radio_set_station,"{""station"": ""102.7""}"
подними переднее правое стекло,window_set,"{""action"": ""up"", ""window"": ""front_right""}"
включи автообдув,ac_mode_set,
установи минимальный обдув,ac_fan_set,"{""speed"": 1}"
радио 101.5,radio_set_station,"{""station"": ""101.5""}"
начать навигацию до дома,nav_start,"{""destination"": ""home""}"
подогрев руля включить,wheel_heater_set,"{""state"": ""on""}"
есть ли пробки по маршруту,chitchat,
помоги мне найти маршрут,nav_start,
включи подогрев водительского сидения,seat_heater_set,"{""seat"": ""driver"", ""state"": ""on""}"
настрой режим авто обдува,ac_mode_set,
задайте температуру 20,ac_set,"{""temperature"": 20}"
начать навигацию к офису,nav_start,"{""destination"": ""office""}"
выбери радиостанцию классику,radio_set_station,"{""station"": ""classic""}"
выбери радиостанцию рок-музыка,radio_set_station,"{""station"": ""rock""}"
включай плей-лист,play_music,
поставь скорость вентилятора на средний уровень,ac_fan_set,"{""speed"": 2}"
выключи стеклоочистители,wipers_set,"{""state"": ""off""}"
открой окно на заднем сиденье,window_set,"{""action"": ""open"", ""window"": ""rear""}"
позвонить боссу,call_start,"{""contact"": ""boss""}"
как твой путь сегодня,chitchat,
позвони боссу,call_start,"{""contact"": ""boss""}"
перезвонить позже,call_start,"{""contact"": ""later""}"
как дела в пути,chitchat,
Подгони вентилятор побольше,ac_fan_set,
Сменить радиостанцию на Rock FM,radio_set,
Сделай музыку через USB,media_source_set,
Воспроизведи любимую песню,play_music,
Выбери USB как источник музыки,media_source_set,
Сделай повтор текущей песни,media_repeat_set,
Открой маршрут до офиса,nav_start,
Расскажи что-нибудь,chitchat,
Сыграй песню из моего плейлиста,play_music,
Поставь музыку в Bluetooth,media_source_set,
Включи авто-режим вентиляции,ac_mode_set,
Установи температуру на 18,ac_set,"{""temperature"": 18}"
Поверни направление потоков к водителю,ac_set,
Выключи вентиляцию салона,ac_off,
Разверни режим обогрева левой подушки,seat_heater_set,
Поставь обогрев правого сиденья пассажира,seat_heater_set,
Включи defrost на лобовое стекло и держи его на максимум,defrost_set,
Скажи маршрут до ближайшей заправки,nav_start,
Переключи частоты на FM,radio_set,
Включи режим повторного проигрывания,media_repeat_set,
Добавь песню в плейлист,play_music,
Сделай случайную выборку треков,media_shuffle_set,
повышай мощность вентилятора,ac_fan_set,"{""fan_speed"": ""high""}"
поставь маршрут до магазина,nav_start,"{""destination"": ""магазин""}"
выбери радиостанцию 102.7,radio_set_station,"{""station"": ""102.7""}"
переключи на радиостанцию 98.6,radio_set_station,"{""station"": ""98.6""}"
установи громкость на семьдесят процентов,volume_set,"{""value"": 70}"
выбери источник CarPlay,media_source_set,"{""source"": ""carplay""}"
переключи радиоволну,radio_set,
настройся на станцию 101,radio_set_station,"{""station"": ""101""}"
подними переднее левое стекло,window_set,"{""window"": ""front_left"", ""state"": ""up""}"
как проходят дела за рулём,chitchat,"{""topic"": ""wellbeing""}"
как ты сегодня справляешься за рулём,chitchat,"{""topic"": ""drive""}"
скажи интересный факт про автомобили,chitchat,"{""topic"": ""cars""}"
переключи на радиостанцию 70,radio_set_station,"{""station"": ""70""}"
"привет, водитель, как дела",chitchat,"{""tone"": ""casual""}"
Сыграй следующую песню,next_track,
Включи режим авто в климате,ac_mode_set,"{""mode"": ""auto""}"
Уменьши дворники до низкой скорости,wipers_set,"{""speed"": ""low""}"
Построй маршрут к ближайшему магазину,nav_start,
Включи стеклоочистители на слабую скорость,wipers_set,"{""speed"": ""low""}"
Включи обогрев рулевого,wheel_heater_set,
Переключи радиостанцию на хит FM,radio_set_station,"{""station"": ""Хит FM""}"
Включи автоматический климат-контроль,ac_mode_set,"{""mode"": ""auto""}"
Включи кондиционер вручную,ac_set,
Обдуйте лобовое стекло,defrost_set,
Выбери источник медиа — радио,media_source_set,
повысай громкость на пять,volume_change,"{""delta"": 5}"
поставь температуру 24,ac_set,"{""temperature"": 24, ""unit"": ""C""}"
включи обдув сиденья водителя,seat_vent_set,"{""zone"": ""driver""}"
включи дворники медленно,wipers_set,"{""mode"": ""low""}"
включи дворники на средних оборотах,wipers_set,"{""mode"": ""medium""}"
переключи на радиостанцию Шансон,radio_set_station,"{""station"": ""Шансон""}"
выбери комфортный режим климата,ac_mode_set,"{""mode"": ""comfort""}"
поставь песню из плейлиста Apple Music,play_music,"{""source"": ""Apple Music playlist""}"
перемотай вперёд,next_track,
назови станцию на 105.5,radio_set_station,"{""station"": ""105.5""}"
поставь радио на волну 105.5 FM,radio_set_station,"{""station"": ""105.5 FM""}"
позвони по номеру 555-0123,call_start,"{""phone"": ""555-0123""}"
включи музыку из моего плейлиста,play_music,"{""source"": ""my_playlist""}"
переключи на радиостанцию Радио 7,radio_set_station,"{""station"": ""Радио 7""}"
увеличь громкость до 80 процентов,volume_set,"{""level"": 80}"
позвони по номеру 911,call_start,"{""phone"": ""911""}"
приподни стекло чуть,window_set,
держи стекло опущенным надолго,window_set,
сделай охлаждение сильнее,ac_fan_set,
поставь минимальную мощность вентилятора,ac_fan_set,
убери запотевание стекол,defrost_set,
поставь температуру на двадцать два градуса,ac_set,
разогрей запотевание лобового,defrost_set,
поставь крышу в открытое положение,sunroof_set,
установи люк в закрытое положение,sunroof_close,
максимально открой крышу,sunroof_set,
помоги с регулировкой люка,sunroof_set,
верни предыдущый трек,previous_track,
установи станцию радиостанции Маяк,radio_set_station,
сканируй станции,media_source_set,
слушай локальный эфир,radio_set,
укажи кратчайший путь к дому,nav_start,
перезвони через минуту,call_start,
как дела ночью,chitchat,
как ты себя чувствуешь,chitchat,
используй стеклоочиститель для дождя,wipers_set,
поставь минимальную скорость дворников,wipers_set,
включи автоматическую очистку стекол,wipers_set,
включи ночной дальний свет,high_beam_set,
"пожалуйста, выключи звук",volume_mute_set,
хочу тишины в салоне,volume_mute_set,
заглуши аудио,volume_mute_set,
глуши музыку,volume_mute_set,
погаси звук,volume_mute_set,
поставь тихий режим,volume_mute_set,
"без звука, пожалуйста",volume_mute_set,
оставь салон без звука,volume_mute_set,
выключи звук сейчас,volume_mute_set,
сделай громкость поменьше,volume_change,
убери громкость немного,volume_change,
прикрой громкость поменьше,volume_change,
"потише музыку, пожалуйста",volume_change,
"пожалуйста, поменьше громкости",volume_change,
поменьше шума в салоне,volume_change,
поставь громкость 0,volume_set,"{""volume"": 0}"
сделай громкость ноль,volume_set,"{""volume"": 0}"
установи ноль громкости,volume_set,"{""volume"": 0}"
поставь ноль громкости,volume_set,"{""volume"": 0}"
обнули громкость,volume_set,"{""volume"": 0}"
поставь нулевой уровень громкости,volume_set,"{""volume"": 0}"
сделай громкость 0,volume_set,"{""volume"": 0}"
поставь громкость ноль,volume_set,"{""volume"": 0}"
поменьше громкости в салоне,volume_change,
уменьши шум от радио,volume_change,
сделай тише музыке,volume_change,
поставь треки на паузу,media_pause,
пауза на всё аудио,media_pause,
поставь паузу текущей песни,media_pause,
поставь текущий трек на паузу,media_pause,
поставь паузу сейчас,media_pause,
приостанови все воспроизведения,media_pause,
поставь паузу всем источникам,media_pause,
"молчу, держи паузу",media_pause,
не включай больше медиа,volume_mute_set,
не включай потоковую музыку,volume_mute_set,
создай атмосферу тишины в салоне,volume_mute_set,
"мне нужен покой, выключи звук",volume_mute_set,
"мне нужна тишина, не включай музыку",volume_mute_set,
создай безмятежную тишину вокруг,volume_mute_set,
"тишина в салоне, держи без звука",volume_mute_set,
не включай радио,volume_mute_set,
выключи радиостанцию,volume_mute_set,
